"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.862531317E0,1.649336144E-2,-5.821545720E-1,-5.479460955E-1
3.872531394E0,1.020144969E-1,-4.105014503E-1,-2.687807083E-1
3.882520317E0,1.600466967E-1,-2.119702399E-1,1.649336144E-2
3.892551086E0,1.698205322E-1,3.298672289E-2,2.516764700E-1
3.902509240E0,1.111774743E-1,2.541199327E-1,4.355469346E-1
3.912540009E0,-3.054326167E-3,3.805690408E-1,5.980370641E-1
3.922528855E0,-1.490511149E-1,4.239404798E-1,7.312057018E-1
3.932531624E0,-2.974913716E-1,3.909537494E-1,8.332201838E-1
3.942517855E0,-4.288274050E-1,2.981022298E-1,9.437867999E-1
3.952550778E0,-5.192354321E-1,2.773328125E-1,1.065348983E0
3.962507009E0,-5.033529401E-1,3.011565804E-1,1.178969979E0
3.972539932E0,-3.604104817E-1,3.213151097E-1,1.263269305E0
3.982525471E0,-1.459967941E-1,3.970624208E-1,1.328021049E0
3.992528317E0,8.307767659E-2,5.955936313E-1,1.383609772E0
4.002514778E0,3.274237812E-1,8.814785480E-1,1.436144233E0
4.012547932E0,5.778785348E-1,1.268767118E0,1.500895858E0
4.022534471E0,8.100073338E-1,1.732413888E0,1.619403720E0
4.032536625E0,1.026864529E0,2.293798923E0,1.803274155E0
4.042523394E0,1.232115149E0,2.901609898E0,1.992031574E0
4.052556317E0,1.400714040E0,3.466049433E0,2.160630465E0
4.062512548E0,1.487456918E0,3.952908993E0,2.320677042E0
4.072545163E0,1.486235142E0,4.359134197E0,2.459343433E0
4.082532548E0,1.452637553E0,4.643797398E0,2.535090685E0
4.092534702E0,1.397659659E0,4.803844452E0,2.525316954E0
4.102521471E0,1.318247199E0,4.866152763E0,2.451402187E0
4.112554394E0,1.218065262E0,4.779409885E0,2.323120594E0
4.122510471E0,1.003651619E0,4.442822933E0,2.063502789E0
4.132543317E0,7.941248417E-1,4.051869392E0,1.909564734E0
4.142530086E0,5.088507533E-1,3.616322279E0,1.786780834E0
4.152532317E0,1.875356287E-1,3.171612263E0,1.652390480E0
4.162519087E0,-1.288925707E-1,2.644435644E0,1.530828357E0
4.172551933E0,-4.043927789E-1,2.111761093E0,1.439809442E0
4.182508010E0,-6.469063163E-1,1.638951421E0,1.332297087E0
4.192540856E0,-8.692612648E-1,1.217454433E0,1.214400053E0
4.202527702E0,-1.075122833E0,7.953465581E-1,1.103222609E0
4.212529856E0,-1.271821499E0,4.166100919E-1,1.007927656E0
4.222516625E0,-1.440420270E0,8.735372871E-2,9.694431424E-1
4.232549471E0,-1.590082288E0,-5.131268129E-2,1.005484223E0
4.242505779E0,-1.700037956E0,-1.392772794E-1,1.064127207E0
4.252538394E0,-1.762346268E0,-2.229658216E-1,1.150870085E0
4.262525164E0,-1.801441550E0,-2.412917763E-1,1.280373573E0
4.272557856E0,-1.830152273E0,-2.602286041E-1,1.423926830E0
4.282514164E0,-1.850310802E0,-2.852740586E-1,1.562593341E0
4.292547087E0,-1.872912884E0,-3.182607889E-1,1.665829539E0
4.302533779E0,-1.901012659E0,-3.714060783E-1,1.705535769E0
4.312535933E0,-1.918727756E0,-4.465425014E-1,1.695761919E0
4.322522779E0,-1.923614621E0,-5.357288122E-1,1.630399346E0
4.332553472E0,-1.908343077E0,-6.310238242E-1,1.503339410E0
4.342511702E0,-1.884519339E0,-7.415903807E-1,1.329853654E0
4.352542472E0,-1.875356317E0,-8.881980777E-1,1.137431145E0
4.362531318E0,-1.886962771E0,-1.075733662E0,9.498954415E-1
4.372531395E0,-1.912619114E0,-1.269988894E0,7.690793276E-1
4.382520318E0,-1.958433986E0,-1.466687441E0,5.882632136E-1
4.392550779E0,-2.013411760E0,-1.674381614E0,4.025602043E-1
4.402509241E0,-2.048231125E0,-1.871691108E0,1.973094791E-1
4.412540010E0,-2.023796558E0,-2.130087137E0,-1.704314053E-1
4.422528856E0,-1.927890658E0,-2.281581640E0,-4.422664344E-1
4.432528626E0,-1.758070230E0,-2.389093876E0,-7.617489696E-1
4.442517856E0,-1.524108768E0,-2.454456568E0,-1.128878951E0
4.452549164E0,-1.222341299E0,-2.500882387E0,-1.518610954E0
4.462506780E0,-8.387179971E-1,-2.518597364E0,-1.891238809E0
4.472537549E0,-3.891211748E-1,-2.514932156E0,-2.189951897E0
4.482526395E0,9.896016866E-2,-2.536923409E0,-2.368324518E0
4.492528626E0,5.864306092E-1,-2.568077564E0,-2.453845739E0
4.502515395E0,1.040303469E0,-2.546697140E0,-2.472782612E0
4.512548010E0,1.433700681E0,-2.454456568E0,-2.409252644E0
4.522535010E0,1.748907208E0,-2.280359983E0,-2.264477491E0
4.532537241E0,1.977370739E0,-2.007303238E0,-2.066557169E0
4.542524010E0,2.106874228E0,-1.656055689E0,-1.846645594E0
4.552556626E0,2.125811100E0,-1.279151797E0,-1.666440368E0
4.562513164E0,2.039679050E0,-9.248499870E-1,-1.565036774E0
4.572545780E0,1.876578093E0,-6.817256212E-1,-1.559538960E0
4.582532549E0,1.658499122E0,-5.296201706E-1,-1.646892667E0
4.592537164E0,1.415374756E0,-4.379903674E-1,-1.781893969E0
4.602521472E0,1.182635069E0,-4.269948006E-1,-1.928501606E0
4.612556626E0,9.657779336E-1,-4.868595898E-1,-2.074498415E0
4.622510472E0,7.476990819E-1,-5.845980644E-1,-2.209499598E0
4.632541165E0,5.265658498E-1,-7.055493593E-1,-2.320066214E0
4.642530088E0,3.084869385E-1,-8.228355050E-1,-2.392148256E0
4.652530472E0,1.050688252E-1,-9.156870246E-1,-2.406809092E0
4.662519088E0,-8.674286306E-2,-9.407324791E-1,-2.359161615E0
4.672549780E0,-2.803871334E-1,-9.022479653E-1,-2.262644768E0
4.682508011E0,-4.679227769E-1,-8.252789378E-1,-2.139860868E0
4.692539011E0,-6.505714655E-1,-7.470881939E-1,-2.034181356E0
4.702527626E0,-8.924741149E-1,-6.872233748E-1,-1.952936172E0
4.712530088E0,-1.021977544E0,-6.890559793E-1,-1.945605755E0
4.722516626E0,-1.140485406E0,-7.318165898E-1,-1.985922933E0
4.732549549E0,-1.243110776E0,-8.265006542E-1,-2.070222378E0
4.742505780E0,-1.291369081E0,-9.505063295E-1,-2.185675859E0
4.752538473E0,-1.266934514E0,-1.059240341E0,-2.290744781E0
4.762525165E0,-1.164309144E0,-1.131322384E0,-2.341446400E0
4.772556011E0,-1.015258074E0,-1.079398870E0,-2.303572893E0
4.782514165E0,-8.277224302E-1,-9.779952765E-1,-2.167960644E0
4.792544934E0,-6.261368990E-1,-7.874053121E-1,-1.987144589E0
4.802533780E0,-4.263839424E-1,-5.015203953E-1,-1.782504797E0
4.812534088E0,-2.425135076E-1,-1.698205322E-1,-1.546710849E0
4.822522780E0,-9.957103431E-2,1.740965992E-1,-1.289536476E0
4.832553780E0,-6.108652335E-3,5.045747161E-1,-1.013425469E0
4.842511704E0,5.253441259E-2,7.831292152E-1,-7.214318514E-1
4.852542473E0,7.330382615E-2,9.932668805E-1,-4.098905921E-1
4.862531319E0,4.642575979E-2,1.166752577E0,-7.635815442E-2
4.872531319E0,-6.780604273E-2,1.291369081E0,2.425135076E-1
4.882520319E0,-2.583959997E-1,1.285260439E0,5.638286471E-1
4.892551011E0,-5.021312237E-1,1.202793717E0,8.484918475E-1
4.902509473E0,-7.715228200E-1,1.082453251E0,1.076955438E0
4.912540011E0,-9.957103729E-1,8.729264140E-1,1.278540969E0
4.922528934E0,-1.144761443E0,5.998696685E-1,1.471574426E0
4.932529242E0,-1.211956620E0,3.066543639E-1,1.644449234E0
4.942517858E0,-1.222341299E0,7.208210230E-2,1.824043632E0
4.952550781E0,-1.198517561E0,-4.153883830E-2,2.021353006E0
4.962507011E0,-1.140485406E0,-3.298672289E-2,2.227214575E0
4.972539935E0,-1.037860036E0,9.040805697E-2,2.426356792E0
4.982525473E0,-8.790351152E-1,3.066543639E-1,2.612670660E0
4.992528242E0,-5.461135507E-1,7.709119320E-1,2.870455742E0
5.002514781E0,-2.767219543E-1,1.172250390E0,3.024393797E0
5.012547935E0,8.552113548E-3,1.560760736E0,3.161227703E0
5.022534396E0,2.767219543E-1,1.895514846E0,3.298061371E0
5.032536627E0,5.155702829E-1,2.188730240E0,3.426954031E0
5.042523396E0,7.373143435E-1,2.406809092E0,3.517362118E0
5.052556319E0,9.535606503E-1,2.585792542E0,3.568063974E0
5.062512550E0,1.174082994E0,2.741563320E0,3.595552921E0
5.072545473E0,1.391551018E0,2.847242832E0,3.605326653E0
5.082532550E0,1.585806131E0,2.838079929E0,3.583335638E0
5.092535012E0,1.734246373E0,2.656652927E0,3.510031700E0
5.102521473E0,1.797165513E0,2.386039734E0,3.401908636E0
5.112554396E0,1.748907208E0,2.191784382E0,3.296839714E0
5.122510473E0,1.632231951E0,2.080606937E0,3.183829546E0
5.132543397E0,1.547932506E0,1.929723263E0,3.049439192E0
5.142530089E0,1.528384805E0,1.810604572E0,2.950479031E0
5.152532550E0,1.583362699E0,1.720196486E0,2.808147430E0
5.162519089E0,1.586417079E0,1.482569933E0,2.612059832E0
5.172552012E0,1.442252874E0,1.372614264E0,2.545475483E0
5.182508012E0,1.276097536E0,1.291980028E0,2.474004269E0
5.192541166E0,1.089783549E0,1.069014192E0,2.329229116E0
5.202527627E0,8.265006542E-1,8.130616546E-1,2.188119411E0
5.212530089E0,5.082398653E-1,5.375614166E-1,2.022574902E0
5.222516628E0,1.649336219E-1,3.237585723E-1,1.841147900E0
5.232549474E0,-1.606575549E-1,8.246681094E-2,1.655444860E0
5.242505781E0,-4.398229718E-1,-1.838704348E-1,1.497230768E0
5.252538704E0,-6.805039048E-1,-3.707951903E-1,1.368949056E0
5.262525166E0,-8.863654733E-1,-4.929682612E-1,1.227228284E0
5.272557858E0,-1.121548533E0,-6.688974500E-1,1.058018565E0
5.282514166E0,-1.251662850E0,-8.020660877E-1,7.867944241E-1
5.292547012E0,-1.350623012E0,-9.523389339E-1,5.821545720E-1
5.302533782E0,-1.420261741E0,-1.112385631E0,3.659082949E-1
5.312536012E0,-1.481959105E0,-1.226006508E0,1.563815027E-1
5.322522782E0,-1.551597714E0,-1.265101910E0,-3.481931984E-2
5.332555628E0,-1.609019041E0,-1.288925648E0,-2.052507252E-1
5.342511705E0,-1.624901533E0,-1.340849161E0,-3.622430861E-1
5.352544320E0,-1.619403720E0,-1.400103092E0,-4.990769029E-1
5.362531320E0,-1.617571115E0,-1.436144233E0,-6.200281978E-1
5.372533551E0,-1.588249683E0,-1.489289522E0,-7.788531780E-1
5.382520320E0,-1.466076612E0,-1.575421453E0,-1.007316828E0
5.392550782E0,-1.235169530E0,-1.635286212E0,-1.266323686E0
5.402509243E0,-9.108000994E-1,-1.637118816E0,-1.511891484E0
5.412542166E0,-5.100724697E-1,-1.609629869E0,-1.720196486E0
5.422528936E0,-6.719517708E-2,-1.551597714E0,-1.892460585E0
5.432531320E0,3.646865487E-1,-1.436144233E0,-2.028072596E0
5.442925000E0,7.165449262E-1,-1.266934514E0,-2.130087137E0
5.452957923E0,9.877691269E-1,-1.059240341E0,-2.241264582E0
5.462913923E0,1.205237150E0,-8.203920126E-1,-2.384817839E0
5.472946769E0,1.390329242E0,-5.674937963E-1,-2.564412355E0
5.482933538E0,1.541213036E0,-3.396410644E-1,-2.733011007E0
5.492936077E0,1.652390480E0,-1.478293836E-1,-2.844799519E0
5.502922538E0,1.720196486E0,-9.162978269E-3,-2.879007816E0
5.512955462E0,1.742187738E0,5.009094998E-2,-2.825251818E0
5.522942154E0,1.700648785E0,2.932153270E-2,-2.714074373E0
5.532944385E0,1.598023534E0,-3.604105115E-2,-2.527149439E0
5.542931077E0,1.455080986E0,-1.722639948E-1,-2.269975185E0
5.552964077E0,1.268156290E0,-3.414736688E-1,-2.026240110E0
5.562920077E0,1.050688267E0,-4.972442985E-1,-1.872912884E0
5.572953000E0,6.908885837E-1,-6.914994717E-1,-1.842369556E0
5.582939692E0,4.373795092E-1,-7.690793276E-1,-1.915062547E0
5.592944077E0,1.771509200E-1,-8.002334833E-1,-2.014633656E0
5.602928616E0,-7.696902007E-2,-7.739662528E-1,-2.092213392E0
5.612992077E0,-3.048217595E-1,-6.976081133E-1,-2.099543810E0
5.622917616E0,-4.831944108E-1,-6.261368990E-1,-2.034792185E0
5.632948308E0,-6.145304441E-1,-5.650503635E-1,-1.907121301E0
5.642937231E0,-7.257078886E-1,-4.899139404E-1,-1.745852828E0
5.652937539E0,-8.203920126E-1,-3.897320330E-1,-1.524108768E0
5.662926231E0,-9.291260242E-1,-2.913827300E-1,-1.408655286E0
5.672959077E0,-1.066570759E0,-3.023782969E-1,-1.408655286E0
5.682915154E0,-1.237612963E0,-3.842342496E-1,-1.475239515E0
5.692948077E0,-1.392161846E0,-4.520402849E-1,-1.593136549E0
5.702934770E0,-1.480126500E0,-5.601634383E-1,-1.736689925E0
5.712937000E0,-1.505172014E0,-6.731734872E-1,-1.882075787E0
5.722923770E0,-1.476461291E0,-7.684684992E-1,-2.023796558E0
5.732957000E0,-1.453248382E0,-8.338310719E-1,-2.167349815E0
5.742912924E0,-1.432479024E0,-8.362745047E-1,-2.306016207E0
5.752945616E0,-1.368338108E0,-8.100073338E-1,-2.417804718E0
5.762932308E0,-1.233336926E0,-7.470881939E-1,-2.494162798E0
5.772965308E0,-1.042747021E0,-5.907067060E-1,-2.539366722E0
5.782921308E0,-8.014551997E-1,-4.630358517E-1,-2.538755894E0
5.792952078E0,-5.723807216E-1,-3.646865487E-1,-2.484389067E0
5.802940924E0,-4.092797041E-1,-1.881465018E-1,-2.412306786E0
5.812941231E0,-3.054326177E-1,2.443460980E-3,-2.310903311E0
5.822929924E0,-2.474004179E-1,2.370157093E-1,-2.152689219E0
5.832960616E0,-2.150245607E-1,4.850270152E-1,-1.915062547E0
5.842918847E0,-2.095267773E-1,6.798930168E-1,-1.576032281E0
5.852949847E0,-3.219259977E-1,8.344419003E-1,-9.297369123E-1
5.862938462E0,-5.112941861E-1,8.191702962E-1,-4.196644127E-1
5.872938462E0,-7.788531780E-1,6.462954283E-1,1.441642046E-1
5.882927462E0,-1.056796908E0,3.176499307E-1,7.195992470E-1
5.892958155E0,-1.293812633E0,-9.712757170E-2,1.268767118E0
5.902916616E0,-1.457524419E0,-5.015203953E-1,1.762957096E0
5.912947386E0,-1.501506805E0,-7.727445364E-1,2.131308794E0
5.922936078E0,-1.421483397E0,-8.674286604E-1,2.318233490E0
5.932938463E0,-1.249219418E0,-7.892379165E-1,2.399478674E0
5.942925001E0,-1.036638379E0,-5.345070958E-1,2.499049664E0
5.952957924E0,-8.026769161E-1,-1.105666086E-1,2.627331495E0
5.962914155E0,-5.491678715E-1,3.390302062E-1,2.758056641E0
5.972947155E0,-3.145956099E-1,7.422012687E-1,2.933985710E0
5.982932616E0,-1.160643995E-1,1.116050839E0,3.123964787E0
5.992935386E0,6.597344577E-2,1.444696307E0,3.288287640E0
6.002921924E0,2.193006277E-1,1.720196486E0,3.404962778E0
6.012954847E0,3.469714522E-1,1.917505980E0,3.472769022E0
6.022941540E0,4.618141353E-1,2.047009468E0,3.506977320E0
6.032944001E0,5.766568184E-1,2.097711325E0,3.525914192E0
6.042930540E0,6.896668673E-1,2.108706713E0,3.577226877E0
6.052963463E0,7.910705209E-1,2.120924234E0,3.665802240E0
6.062919694E0,9.071348906E-1,2.133141518E0,3.690237045E0
6.072952386E0,1.017701507E0,2.117869854E0,3.637702465E0
6.082939694E0,1.112385631E0,2.112982988E0,3.588222504E0
6.092940001E0,1.204015374E0,2.181399822E0,3.532022953E0
6.102928617E0,1.287703991E0,2.252871037E0,3.443447351E0
6.112959386E0,1.321301579E0,2.284025192E0,3.350595951E0
6.122917617E0,1.296866894E0,2.236988544E0,3.189938307E0
6.132948617E0,1.193019867E0,1.977370739E0,2.927266359E0
6.142937232E0,8.026769161E-1,1.409876943E0,2.573575258E0
6.152939694E0,4.422664344E-1,1.089783549E0,2.361604929E0
6.162926232E0,1.160643995E-1,6.774495840E-1,2.114204645E0
6.172959155E0,-1.838704348E-1,3.439171314E-1,1.891238809E0
6.182915386E0,-4.624249935E-1,1.307251602E-1,1.695761919E0
6.192950463E0,-7.141014934E-1,-1.374446750E-1,1.493565559E0
6.202934771E0,-9.651671052E-1,-3.933972120E-1,1.302975535E0
6.212937309E0,-1.238834739E0,-5.632177591E-1,1.201571941E0
6.222923771E0,-1.537547827E0,-6.579018831E-1,1.200961113E0
6.232956386E0,-1.792278647E0,-7.745771408E-1,1.205237150E0
6.242912694E0,-1.955379605E0,-8.399397135E-1,1.156367898E0
6.252945540E0,-2.039679050E0,-8.662069440E-1,1.071457624E0
6.262932309E0,-2.064724445E0,-9.071348906E-1,9.584475756E-1
6.272965002E0,-2.036624670E0,-9.217956662E-1,8.051204085E-1
6.282921309E0,-1.961488247E0,-9.236282706E-1,6.420193911E-1
6.292954233E0,-1.829541445E0,-9.425650835E-1,5.045747161E-1
6.302940925E0,-1.656666517E0,-9.853256345E-1,3.958406746E-1
6.312943079E0,-1.480126500E0,-1.025642753E0,2.999348342E-1
6.322929925E0,-1.329853654E0,-1.072068453E0,2.015855312E-1
6.332960617E0,-1.191798091E0,-1.120937705E0,7.086037099E-2
6.342918848E0,-1.036027431E0,-1.191187263E0,-9.346238524E-2
6.352949540E0,-8.411614299E-1,-1.257160664E0,-2.700024247E-1
6.362938464E0,-6.084218025E-1,-1.302975535E0,-4.752531648E-1
6.372938540E0,-3.622430861E-1,-1.308473349E0,-7.415903807E-1
6.382927387E0,-1.111774743E-1,-1.222341299E0,-1.069625020E0
6.392957925E0,1.893682331E-1,-1.059851170E0,-1.436144233E0
6.402916387E0,5.668829679E-1,-9.034696817E-1,-1.806328535E0
6.412947387E0,9.889908433E-1,-7.861835957E-1,-2.141693592E0
6.422936002E0,1.388496757E0,-6.890559793E-1,-2.395813465E0
6.432938233E0,1.860084653E0,-5.314527750E-1,-2.539366722E0
6.442925002E0,2.048231125E0,-3.866777122E-1,-2.461786985E0
6.452958156E0,2.094656944E0,-2.260201424E-1,-2.292577267E0
6.462913925E0,2.002416372E0,-3.604105115E-2,-2.086104870E0
6.472949002E0,1.817324162E0,1.795943826E-1,-1.920560360E0
6.482933541E0,1.583362699E0,3.659082949E-1,-1.848478198E0
6.492938233E0,1.358564258E0,5.332853794E-1,-1.891238809E0
6.502922541E0,1.180191636E0,6.377432942E-1,-2.037235498E0
6.512955464E0,1.062905550E0,6.395758986E-1,-2.249205828E0
6.522942156E0,1.007927656E0,5.699372888E-1,-2.482556343E0
6.532944618E0,9.810495973E-1,4.508185387E-1,-2.706743956E0
6.542931156E0,9.388998747E-1,2.889392674E-1,-2.916270733E0
6.552966156E0,8.295549750E-1,1.172861308E-1,-3.123353958E0
6.562920079E0,6.615670323E-1,-7.880161703E-2,-3.287065983E0
6.572953233E0,4.618141353E-1,-3.115412891E-1,-3.365256548E0
6.582939695E0,2.345722616E-1,-5.412266254E-1,-3.354871988E0
6.592941926E0,-2.382374369E-2,-7.183775306E-1,-3.281568050E0
6.602928618E0,-3.139847219E-1,-8.411614299E-1,-3.171001434E0
6.612959464E0,-6.120869517E-1,-9.718865752E-1,-3.031724215E0
6.622917618E0,-8.924741149E-1,-1.108109593E0,-2.882673025E0
6.632948387E0,-1.123381138E0,-1.238223910E0,-2.750115395E0
6.642937233E0,-1.303586483E0,-1.373835921E0,-2.647490025E0
6.652939695E0,-1.448361516E0,-1.491122007E0,-2.585181713E0
6.662926233E0,-1.550375938E0,-1.554041147E0,-2.566244841E0
6.672959080E0,-1.596190929E0,-1.536936998E0,-2.599842548E0
6.682915157E0,-1.593747377E0,-1.476461291E0,-2.678644180E0
6.692948310E0,-1.565647602E0,-1.392161846E0,-2.756223917E0
6.702934772E0,-1.521054506E0,-1.273043156E0,-2.811201811E0
6.712937003E0,-1.449583173E0,-1.137431145E0,-2.831360340E0
6.722923772E0,-1.268767118E0,-9.388998747E-1,-2.809980154E0
6.732954541E0,-1.103222609E0,-7.782423496E-1,-2.765997887E0
6.742912926E0,-9.046914577E-1,-5.778785348E-1,-2.671924591E0
6.752943695E0,-6.798930168E-1,-3.530801237E-1,-2.521040916E0
6.762932311E0,-4.544837475E-1,-1.368338168E-1,-2.322509766E0
6.772963157E0,-2.492330223E-1,6.352998316E-2,-2.104430676E0
6.782921311E0,-8.735372871E-2,2.736676335E-1,-1.852143407E0
6.792952003E0,1.282817032E-2,4.263839424E-1,-1.518610954E0
6.802940926E0,4.092797264E-2,4.709770977E-1,-1.123381138E0
6.812941234E0,-6.719517522E-3,4.208861589E-1,-7.147123218E-1
6.822929926E0,-1.350012124E-1,2.785545588E-1,-2.962696552E-1
6.832960618E0,-3.414736688E-1,7.452555746E-2,1.252273768E-1
6.842918849E0,-5.882632136E-1,-1.936442852E-1,5.192354321E-1
6.852949542E0,-7.996225953E-1,-4.801400900E-1,8.381071091E-1
6.862938465E0,-9.279043078E-1,-6.860016584E-1,1.078177214E0
6.872938772E0,-9.700540304E-1,-7.391469479E-1,1.286482215E0
6.882927465E0,-9.248499870E-1,-6.676757336E-1,1.497230768E0
6.892958465E0,-8.185594082E-1,-5.167919993E-1,1.725694299E0
6.902916619E0,-6.982190013E-1,-3.097086847E-1,1.990198970E0
6.912947157E0,-6.010913849E-1,-4.276056588E-2,2.317622662E0
6.922936003E0,-5.387831330E-1,3.506366611E-1,2.674368143E0
6.932936388E0,-4.679227769E-1,7.360926270E-1,2.957809448E0
6.942925003E0,-3.683517575E-1,9.462302923E-1,3.178942680E0
6.952957926E0,-2.828305960E-1,1.096503139E0,3.410460711E0
6.962914157E0,-2.229658216E-1,1.156978726E0,3.608381033E0
6.972947080E0,-1.508837193E-1,1.130711555E0,3.761708260E0
6.982932619E0,-5.925392732E-2,1.094059706E0,3.893044233E0
6.992935465E0,5.131268129E-2,1.067181587E0,4.012773991E0
7.002921927E0,1.777617931E-1,1.054964304E0,4.117842674E0
7.012955080E0,3.750712574E-1,1.031751394E0,4.228409290E0
7.022941542E0,4.850270152E-1,1.048855662E0,4.326758385E0
7.032943773E0,5.925393105E-1,1.071457624E0,4.444044590E0
7.042930542E0,6.805039048E-1,1.143539786E0,4.586376190E0
7.052963696E0,7.312057018E-1,1.307251573E0,4.729318619E0
7.062919696E0,7.727445364E-1,1.537547827E0,4.856989384E0
7.072952619E0,8.448266387E-1,1.764178872E0,4.915632725E0
7.082939696E0,9.297369123E-1,1.975538254E0,4.915021896E0
7.092942158E0,9.926560521E-1,2.212553978E0,4.882646084E0
7.102928619E0,1.043357849E0,2.456289053E0,4.817893982E0
7.112959388E0,1.092227101E0,2.602285862E0,4.693888664E0
7.122917619E0,1.138041973E0,2.588846922E0,4.504520416E0
7.132948388E0,1.156978726E0,2.421469927E0,4.236350536E0
7.142937235E0,1.095892191E0,2.162462950E0,3.922976494E0
7.152937542E0,9.553932548E-1,1.875967145E0,3.584557295E0
7.162926235E0,7.910705209E-1,1.584584475E0,3.199101210E0
7.172957004E0,6.145304441E-1,1.229671717E0,2.767830372E0
7.182915158E0,3.878994286E-1,8.515461683E-1,2.309681416E0
7.192948927E0,1.032362282E-1,4.251621962E-1,1.833817482E0
7.202934773E0,-2.235766798E-1,-2.809980139E-2,1.340238333E0
7.212937235E0,-5.803219676E-1,-4.508185387E-1,8.833111525E-1
7.222923773E0,-9.364564419E-1,-9.028588533E-1,4.679227769E-1
7.232956619E0,-1.308473349E0,-1.268156290E0,1.459967941E-1
7.242912927E0,-1.668883801E0,-1.496619821E0,-1.117883399E-1
7.252943466E0,-1.960877419E0,-1.711033583E0,-3.145956099E-1
7.262932389E0,-2.160019398E0,-1.905899525E0,-4.679227769E-1
7.272962773E0,-2.267531872E0,-2.036624670E0,-6.188064814E-1
7.282921312E0,-2.277305603E0,-2.057394028E0,-7.825183868E-1
7.292952081E0,-2.196060658E0,-2.021964073E0,-9.657779336E-1
7.302940927E0,-1.939497113E0,-1.864971638E0,-1.239445567E0
7.312940927E0,-1.674992561E0,-1.698816299E0,-1.380555511E0
7.322929850E0,-1.343292713E0,-1.510669708E0,-1.507004619E0
7.332960620E0,-9.743300676E-1,-1.298699498E0,-1.651779652E0
7.342918850E0,-6.157521605E-1,-1.087340117E0,-1.832595706E0
7.352949851E0,-2.840523422E-1,-9.077457786E-1,-2.031126976E0
7.362938466E0,2.015855350E-2,-7.892379165E-1,-2.219273329E0
7.372940697E0,3.255911767E-1,-7.330383062E-1,-2.395813465E0
7.382927389E0,6.469063163E-1,-7.049384713E-1,-2.535701513E0
7.392960312E0,9.615018964E-1,-6.792821288E-1,-2.625498772E0
7.402916389E0,1.236391306E0,-6.432411075E-1,-2.670091867E0
7.412949543E0,1.431868076E0,-5.937610269E-1,-2.671313763E0
7.422936005E0,1.535715222E0,-5.314527750E-1,-2.636494398E0
7.432938235E0,1.549765110E0,-4.752531648E-1,-2.593122959E0
7.442925005E0,1.480737329E0,-4.550946057E-1,-2.572964430E0
7.452957928E0,1.342681766E0,-4.746423066E-1,-2.598009825E0
7.462913928E0,1.164919972E0,-5.241223574E-1,-2.657263756E0
7.472949005E0,9.712757468E-1,-5.907067060E-1,-2.734843731E0
7.482933543E0,7.898487449E-1,-6.377432942E-1,-2.828917027E0
7.492936005E0,6.420193911E-1,-6.921103001E-1,-2.937040091E0
7.502922543E0,5.180137157E-1,-7.727445364E-1,-3.045163155E0
7.512955389E0,3.958406746E-1,-8.582656980E-1,-3.130073547E0
7.522942159E0,2.602286041E-1,-9.327912331E-1,-3.188716650E0
7.532944620E0,1.069014147E-1,-9.902125597E-1,-3.233309746E0
7.542931159E0,-8.857546002E-2,-1.005484223E0,-3.266296387E0
7.552964082E0,-3.243694305E-1,-1.006705880E0,-3.272405148E0
7.562920082E0,-5.632177591E-1,-1.025642753E0,-3.242472649E0
7.572953236E0,-7.757988572E-1,-1.059240341E0,-3.197268724E0
7.582939697E0,-9.462302923E-1,-1.124602914E0,-3.150232077E0
7.592942159E0,-1.138041973E0,-1.200350165E0,-3.077539206E0
